-5,-0.037434466559627545
-4.9987500000000002,-0.044151280761553606
-4.9974999999999996,-0.046166325022134018
-4.9962499999999999,-0.051875617093768582
-4.9950000000000001,-0.05288313922405749
-4.9937500000000004,-0.05792074987549975
-4.9924999999999997,-0.059935794136079856
-4.99125,-0.06060747555627246
-4.9900000000000002,-0.065645086207717016
-4.9887499999999996,-0.071354378279356756
-4.9874999999999998,-0.07706367035099132
-4.9862500000000001,-0.078742873901472832
-4.9850000000000003,-0.082101281002434343
-4.9837499999999997,-0.089153935914462357
-4.9824999999999999,-0.098221635087058418
-4.9812500000000002,-0.098893316507251028
-4.9800000000000004,-0.099900838637539471
-4.9787499999999998,-0.10023667934763623
-4.9775,-0.024672519575968024
-4.9762500000000003,-0.032732696618279301
-4.9749999999999996,-0.037770307269725065
-4.9737499999999999,-0.040457032950494271
-4.9725000000000001,-0.039449510820205362
-4.9712500000000004,-0.038106147979820759
-4.9699999999999998,-0.032396855908182996
-4.96875,-0.030045970937508874
-4.9675000000000002,-0.028030926676931054
-4.9662499999999996,-0.034076059458663446
-4.9649999999999999,-0.031725174487990393
-4.9637500000000001,-0.031389333777894088
-4.9625000000000004,-0.030045970937509485
-4.9612499999999997,-0.03374021874856821
-4.96,-0.031725174487990393
-4.9587500000000002,-0.026687563836545844
-4.9574999999999996,-0.026687563836546913
-4.9562499999999998,-0.029038448807219966
-4.9550000000000001,-0.030381811647605176
-4.9537500000000003,-0.028702608097124424
-4.9524999999999997,-0.025680041706255711
-4.9512499999999999,-0.022993316025486508
-4.9500000000000002,-0.023664997445679115
-4.9487500000000004,-0.026015882416352169
-4.9474999999999998,-0.027359245256738447
-4.94625,-0.027023404546642146
-4.9450000000000003,-0.025008360286064325
-4.9437499999999996,-0.027023404546643825
-4.9424999999999999,-0.030717652357701481
-4.9412500000000001,-0.03374021874856821
-4.9400000000000004,-0.036426944429337416
-4.9387499999999998,-0.033404378038471905
-4.9375,-0.034747740878857118
-4.9362500000000002,-0.0330685373283756
-4.9349999999999996,-0.030045970937504749
-4.9337499999999999,-0.020978271764908688
-4.9325000000000001,-0.014597298273078929
-4.9312500000000004,-0.010567209751925124
-4.9299999999999997,-0.0058654398105750464
-4.92875,-0.0085521654913454717
-4.9275000000000002,-0.013925616852886322
-4.9262499999999996,-0.017955705374043028
-4.9249999999999998,-0.020306590344716081
-4.9237500000000001,-0.022321634605293902
-4.9225000000000003,-0.022657475315390051
-4.9212499999999997,-0.018963227504329189
-4.9199999999999999,-0.015268979693271534
-4.9187500000000002,-0.0085521654913454717
-4.9175000000000004,-0.0041862362600955157
-4.9162499999999998,-0.0011636698692268019
-4.915,-0.0028428734197083177
-4.9137500000000003,-0.0045220769701898337
-4.9124999999999996,-0.0058654398105796278
-4.9112499999999999,-0.015940661113464143
-4.9100000000000001,-0.01997074963461978
-4.9087500000000004,-0.023664997445677436
-4.9074999999999998,-0.023664997445679115
-4.90625,-0.020978271764908688
-4.9050000000000002,-0.020306590344716081
-4.9037499999999996,-0.019634908924521795
-4.9024999999999999,-0.015940661113464143
-4.9012500000000001,-0.013589776142790019
-4.9000000000000004,-0.0078804840711554601
-4.8987499999999997,-0.003514554839900924
-4.8975,0.0015230558115436235
-4.8962500000000002,0.006560666462988171
-4.8949999999999996,0.014285002795204213
-4.8937499999999998,0.016635887765877266
-4.8925000000000001,0.012269958534625324
-4.8912500000000003,0.011934117824529175
-4.8899999999999997,0.006896507173082031
-4.8887499999999999,0.0015230558115436235
-4.8875000000000002,-0.0018353512894194082
-4.8862500000000004,-0.0038503955499963102
-4.8849999999999998,-0.0045220769701898337
-4.88375,-0.003850395549997227
-4.8825000000000003,-0.0041862362600935303
-4.8812499999999996,-0.0011636698692289399
-4.8799999999999999,-0.0058654398105750464
-4.8787500000000001,-0.0075446433610565616
-4.8775000000000004,-0.013925616852883422
-4.8762499999999998,-0.016276501823560444
-4.875,-0.020306590344716081
-4.8737500000000002,-0.02332915673558281
-4.8724999999999996,-0.024336678865870043
-4.8712499999999999,-0.020642431054812387
-4.8700000000000001,-0.017955705374041959
-4.8687500000000004,-0.0102313690418305
-4.8674999999999997,-0.0075446433610565616
-4.86625,0.00085137439135101714
-4.8650000000000002,0.0021947372317362296
-4.8637499999999996,0.0045456222024097409
-4.8624999999999998,0.0032022593620251393
-4.8612500000000001,0.0015230558115436235
-4.8600000000000003,-0.00049198844903327915
-4.8587499999999997,-0.0065371212307685682
-4.8574999999999999,-0.0085521654913454717
-4.8562500000000002,-0.0115747318822122
-4.8550000000000004,-0.012582254012500651
-4.8537499999999998,-0.014261457562982626
-4.8525,-0.015940661113464143
-4.8512500000000003,-0.014597298273078929
-4.8499999999999996,-0.010567209751923901
