10,0.0043891729536187137,-0.02396038839410581,-1.6334417814636168
10.974987654930557,0.0044142498025079345,-0.024928101032735909,-1.7919267568965154
12.045035402587823,0.004885923543704534,-0.025920189089038533,-1.968011743792232
13.219411484660288,0.0046700260578617699,-0.027070112222425086,-2.1579789534308702
14.5082877849594,0.0048298863736378605,-0.02830622456789476,-2.3661201138633956
15.922827933410924,0.004844970319810531,-0.02981905291752622,-2.5970285718573223
17.475284000076829,0.0049912168427176749,-0.031690945472329798,-2.8484635696680058
19.179102616724887,0.0039835995446433001,-0.033630705976150858,-3.1251723642252784
21.049041445120199,0.0043564724353644868,-0.036281995215486834,-3.4286094981690383
23.101297000831604,0.00431434734936829,-0.039322450694856695,-3.760457442885297
25.353644939701116,0.004321591622782962,-0.043116266614041103,-4.12400088937558
27.825594022071257,0.0042883970066607147,-0.047185001929548644,-4.5249789650969348
30.538555088334157,0.0042654652856620734,-0.052043781820715236,-4.9629642059198318
33.516026509388411,0.0045938603664040763,-0.058450773678734233,-5.4423732776856468
36.783797718286344,0.0045166318902876519,-0.065125446429327619,-5.9679093370753833
40.370172585965541,0.0044517653072992363,-0.073630907963001077,-6.5427296299622952
44.306214575838823,0.0042393995827408734,-0.083649344008553131,-7.1737686497749991
48.626015800653533,0.0043032202347222381,-0.095637407553338272,-7.8637929917029226
53.366992312063125,0.0042805497834991187,-0.10965172627197084,-8.6184783648211685
58.570208180566674,0.0043862023540071271,-0.1267708826817589,-9.4447622296017926
64.28073117284319,0.0044359061262852807,-0.14681751441191238,-10.348637815684555
70.548023107186452,0.0045464242995920086,-0.17083172860060353,-11.333831677231586
77.426368268112697,0.0042939032799727351,-0.19891791539610038,-12.409858978609346
84.975343590864384,0.0043059777048302991,-0.23247649030689838,-13.583924710420911
93.26033468832199,0.0040314832351014962,-0.27230487732864528,-14.861654505873378
102.35310218990269,0.0042020630333995052,-0.32024278501386116,-16.2514165920133
112.33240329780276,0.0042199533516804558,-0.37641833309635991,-17.762195476171115
123.28467394420659,0.0039792986644101701,-0.44298336764814089,-19.398034972087032
135.30477745798078,0.0041039033991730183,-0.52140367536581067,-21.165068027607759
148.49682622544651,0.0042741042130106125,-0.61360422625349842,-23.075194658725593
162.97508346206436,0.0042667321280603077,-0.7217829701847388,-25.126261952428735
178.86495290574351,0.0038247317884357269,-0.84828704315820525,-27.323666177547011
196.30406500402725,0.0038860184266915707,-0.99541434039970667,-29.674159913251799
215.4434690031882,0.0037091558067673057,-1.1664334780644292,-32.171702030519896
236.44894126454071,0.0034925296963131697,-1.3628373008052239,-34.815782146969759
259.50242113997371,0.0036571426530814318,-1.5886172556996516,-37.601241830384993
284.80358684358021,0.0037875572123400227,-1.8452380814529326,-40.522581230034362
312.57158496882352,0.0035917627433505431,-2.1351002697790298,-43.564423645756165
343.04692863149188,0.0033342123141673944,-2.4607273825862577,-46.716555701782866
376.49358067924675,0.0035262894278280041,-2.8235921990466566,-49.962297823038938
413.2012400115334,0.0033761127213161402,-3.224180090978737,-53.287667753756836
453.4878508128582,0.0030998223385911949,-3.664754025508135,-56.674600926450111
497.70235643321138,0.0029378409228894798,-4.144394971038766,-60.108605311287818
546.22772176843421,0.0030926697899490807,-4.6630900604820704,-63.572874776372103
599.48425031894089,0.0029996257783364154,-5.2205611170482049,-67.053978006806517
657.93322465756819,0.0020875785625025789,-5.8144516635210861,-70.546359476023099
722.08090183854642,0.0025110913171933311,-6.4449271862842821,-74.038080967745913
792.48289835391688,0.002459952503456736,-7.1111908537333015,-77.529626705937972
869.7490026177835,0.0021737769290992304,-7.8119396742953953,-81.018898628835785
954.54845666183473,0.0017230331453341918,-8.5448914179998159,-84.487204849661055
1047.6157527896651,0.0017596437987084555,-9.3120885752878984,-87.971086465837047
1149.7569953977356,0.0014242609344587826,-10.110389391736387,-91.43353363908777
1261.8568830660211,0.00064685452536244505,-10.941812987444548,-94.922390541726969
1384.8863713938733,0.0012440117257847205,-11.806774152313819,-98.394658877114637
1519.9110829529332,0.00057476596403301236,-12.704210509428368,-101.88737097013049
